"quotation_id","lob_name","lead","shipment_type","cargo_type","packages","gross_weight_in_kgs","volume_cbm","charge_weight_in_kgs","movement_type","carrier","transit_destination","transit_days","origin","place_of_receipt","port_of_loading","port_of_discharge","place_of_delivery","final_destination","quotation_id-2","party_name","party_branch","quoted_by","sales_coordinator"
5139,"Sea Export","","International","FCL","413","9450.000","67.000","67000.000","Port-to-Door","Maersk","","","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Durban(ZADUR)","Durban(ZADUR)","Durban(ZADUR)",5139,"AMJ Overseas","Mumbai","Sanath","Sales"
5140,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5140,"Subramani Logistics Pvt Ltd","Chennai","vinoth",NULL
5141,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5141,"Subramani Logistics Pvt Ltd","Chennai","Raja",NULL
5142,"Sea Import","","International","FCL","0","500.000","0.000","500.000","Door-to-Door","","","","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5142,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5143,"CCL Air Import","","International","Loose","0","0.000","0.000","0.000","","","","","","","","","","",5143,"Subramani Logistics Pvt Ltd","Chennai","Raja",NULL
5144,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5144,"35 SOLUTIONS PVT LTD","Mumbai","Ananya",NULL
5145,"Air Export","","International","Loose","1","60.000","1.285","6000.000","Port-to-Port","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5145,"3 Star company LTD.","Mumbai","Pratik Shinde","Kiran Surve New"
5145,"Air Export","","International","Loose","1","60.000","1.285","6000.000","Port-to-Port","British Airways","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5145,"3 Star company LTD.","Mumbai","Pratik Shinde","Kiran Surve New"
5145,"Air Export","","International","Loose","1","60.000","0.001","60.000","Door-to-Door","AEROMEXICO ","","15","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Sharjah(AESHJ)","Sharjah(AESHJ)","Sharjah(AESHJ)",5145,"3 Star company LTD.","Mumbai","Pratik Shinde","Kiran Surve New"
5146,"Sea Import","","International","LCL","10","15.000","0.164","164000.000","Port-to-Port","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)",5146,"NCS","Mumbai","Pratik Shinde",NULL
5147,"CCL Sea Import","","International","FCL","5","100.000","0.819","136.553","","","","","","","","","","",5147,"NCS","Mumbai","Pratik Shinde","Pratik Shinde"
5148,"Sea Export","","International","FCL","0","25000.000","0.000","25000.000","Port-to-Port","Maersk India","Colombo","30","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5148,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Pratik Shinde",NULL
5149,"CCL Sea Export","","International","FCL","100","25000.000","100.000","25000.000","","","","","","","","","","",5149,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Pratik Shinde",NULL
5150,"Air Import","","International","Loose","1","22.000","0.027","22.000","Door-to-Door","Air India","","","Taipei(TWTPE)","Taipei(TWTPE)","Taipei(TWTPE)","Hyderabad(INHYD)","Hyderabad(INHYD)","Hyderabad(INHYD)",5150,"55 GLOBAL PVT LTD","Mumbai","Pratik Shinde",NULL
5151,"Sea Export","LEAD/NYC/0041/25-26","International","FCL","0","326.000","0.000","326.000","Door-to-Door","Maersk","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5151,"Anusha international pvt ltd","New York","Ruchika","Ruchika"
5152,"Sea Import","LEAD/NYC/0042/25-26","International","FCL","2","530.000","3.600","3600.000","Port-to-Port","Maersk","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",5152,"Aditya forwarder agent","New York","Ruchika","Ruchika"
5153,"Sea Export","LEAD/NYC/0044/25-26","International","FCL","20","256.000","0.000","256.000","Door-to-Door","Maersk","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Bedford(USNBD)","New Bedford(USNBD)","New Bedford(USNBD)",5153,"MCPL jewellers","New York","Ruchika","Ruchika"
5154,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Adelaide(AUADL)","Adelaide(AUADL)","Adelaide(AUADL)","Abu Road(INABU)","Abu Road(INABU)","Abu Road(INABU)",5154,"3 Star company LTD.","Mumbai","Forwarding Team","Aarti Parmar"
5155,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","A M I International","","","Aachen(DEAAH)","Aachen(DEAAH)","Aachen(DEAAH)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5155,"3 Star company LTD.","Mumbai","Aarti Parmar",NULL
5156,"CCL Air Export","","International","Loose","0","5000.000","0.000","0.000","","","","","","","","","","",5156,"GANESH LOGISTICS","Chennai","Ramkumar",NULL
5157,"CCL Air Export","","International","Loose","0","5000.000","0.000","0.000","","","","","","","","","","",5157,"GANESH's FFWD","Chennai","Ramkumar",NULL
5158,"Air Export","LEAD/NYC/0045/25-26","International","Loose","100","22000.000","1.000","22000.000","Port-to-Port","Air India","","","","Atlanta(USATL)","Atlanta(USATL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",5158,"Atlas Freight Inc.","New York","Karan Gupta","Karan Gupta"
5159,"Air Import","LEAD/NYC/0046/25-26","International","Loose","60","10000.000","1.000","10000.000","Port-to-Port","AEROMEXICO ","","","","Atlanta(USATL)","Atlanta(USATL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",5159,"Nova Logistics Ltd.","New York","Karan Gupta","Karan Gupta"
5160,"Air Export","LEAD/NYC/0047/25-26","International","Loose","5","1800.000","1.000","1800.000","Door-to-Door","UPS Airlines ","","","Atlanta(USATL)","Atlanta(USATL)","Atlanta(USATL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",5160,"BlueOcean Shipping Co.","New York","Karan Gupta","Karan Gupta"
5161,"Air Import","LEAD/NYC/0048/25-26","International","Loose","50","1400.000","2.000","1400.000","Door-to-Door","Air China Limited ","","","Atlanta(USATL)","Atlanta(USATL)","Atlanta(USATL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",5161,"Titan Transport LLC","New York","Karan Gupta","Karan Gupta"
5162,"Air Export","LEAD/NYC/0049/25-26","International","Loose","50","500.000","15.000","2500.000","Door-to-Door","Adria Airways ","","","Atlanta(USATL)","Atlanta(USATL)","Atlanta(USATL)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)","SHANGHAI P(CNPDG)",5162,"RedFox Couriers","New York","Karan Gupta","Karan Gupta"
5163,"Sea Import","","International","LCL","50","100.000","0.000","100.000","Port-to-Port","","","","","Sydney(AUSYD)","Sydney(AUSYD)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5163,"Suraj logistics pvt ltd","Mumbai","Surajk",NULL
5164,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)",5164,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
5165,"Sea Import","LEAD/NYC/0050/25-26","International","FCL","300","600.000","5.300","5300.000","Door-to-Door","Maersk","","","New Delhi(INICD)","New Delhi(INICD)","Aal-Sez/Vishakhapatnam(INNRP)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5165,"ruchika logistics pvt limtf","New York","Ruchika","Ruchika"
5166,"Air Export","","International","Loose","0","100.000","0.000","100.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5166,"111/19 MOO 3 SOI THA-IT, RATTANATHIBET ROAD,","Delhi","Sales SwiftAir",NULL
5167,"Air Export","LEAD/NYC/0093/24-25","International","Loose","5","580.000","0.000","580.000","Door-to-Door","Air Astana ","","","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5167,"Neha International","New York","Ruchika","Ruchika"
5168,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5168,"Kalpataru Projects International Limited","Mumbai","Kiran Surve New",NULL
5169,"CCL Air Export","","International","Loose","9","100.000","0.000","100.000","","","","","","","","","","",5169,"360 LOGISTICS GROUP LTD","Mumbai","Nites More",NULL
5170,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5170,"QWERTY Logistics","Chennai","Saravanakumar",NULL
5171,"Air Export","","International","Loose","1","100.000","0.001","100.000","Door-to-Door","Air Algerie ","","10","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5171,"123adarsh enteprises","Mumbai","upendra",NULL
5172,"Air Export","","International","Loose","1","100.000","0.001","100.000","Door-to-Door","Air Algerie ","","10","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5172,"123adarsh enteprises","Mumbai","upendra",NULL
5173,"Air Import","LEAD/NYC/0092/24-25","International","Loose","200","630.000","5.300","883.333","Port-to-Port","Air Astana ","","","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5173,"Aaron Cohen Associates Ltd.","New York","Ruchika","Ruchika"
5174,"Sea Export","LEAD/NYC/0094/24-25","International","FCL","5","480.000","0.000","480.000","Door-to-Door","Maersk","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5174,"Haroon pvt limited","New York","Ruchika","Ruchika"
5175,"Air Import","LEAD/NYC/0095/24-25","International","Loose","2","250.000","2.100","350.000","Door-to-Door","Air Astana ","","","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5175,"Sahil Enterprices","New York","Ruchika","Ruchika"
5176,"Sea Import","","International","FCL","0","50000.000","0.000","50000.000","Door-to-Door","Maersk Line USA","Hong Kong","15","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)",5176,"SAMSUNG SDS GLOBAL SCL PHILIPPINES CO. L","Manila","Angelica Tumbaga",NULL
5178,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5178,"Yash Shippers","Delhi","Sales SwiftAir",NULL
5179,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5179,"Yash Shippers","Delhi","Sales SwiftAir",NULL
5180,"Land Export","","International","FTL","4","900.000","0.000","900.000","Door-to-Door","","","","Adimali(INADL)","Adimali(INADL)","Adimali(INADL)","Abbeville(USUAB)","Abbeville(USUAB)","Abbeville(USUAB)",5180,"2GO GROUP INC","Mumbai","Ananya",NULL
5181,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5181,"Yash Shippers","Delhi","Sales SwiftAir",NULL
5182,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5182,"Yash Shippers","Delhi","Yash Gambhir",NULL
5183,"Air Export","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)",5183,"Yash Shippers","Delhi","Sales SwiftAir",NULL
5184,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Achra(INACH)","Achra(INACH)","Ahmedabad(INAMD)","100 Mile House (One Hundred Mile House)(CAHOS)","100 Mile House (One Hundred Mile House)(CAHOS)","100 Mile House (One Hundred Mile House)(CAHOS)",5184,"HARDESH PRIVATE LIMITED","Delhi","Karan Gupta",NULL
5185,"CCL Sea Import","","International","FCL","0","1200.000","10.000","1666.667","","","","","","","","","","",5185,"Simba Private Limited","Mumbai","Shreekesh Naik",NULL
5186,"Air Import","","International","Loose","0","500.000","0.000","500.000","Door-to-Door","","","","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)",5186,"Yash Shippers","Delhi","Sales SwiftAir",NULL
5187,"CCL Sea Export","","International","FCL","2","1200.000","12.000","2000.000","","","","","","","","","","",5187,"Simba Private Limited","Mumbai","Shreekesh Naik",NULL
5188,"CCL Sea Export","","International","FCL","0","1200.000","0.000","1200.000","","","","","","","","","","",5188,"Simba Private Limited","Mumbai","Shreekesh Naik",NULL
5189,"Air Import","2","International","ULD","100","30000000.000","96.000","30000000000.000","Port-to-Port","ZISHAN INC","","","Aaronsburg(USAA7)","Aaronsburg(USAA7)","'Aqaba(JOAQB)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)",5189,"ZISHAN Consignee","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5192,"Air Import","3","International","ULD","1000","150000.000","9438.947","1573770.492","Port-to-Port","ZISHAN INC","","","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)",5192,"ZISHAN Shipper","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5193,"Air Import","4","International","ULD","100","500000000.000","18.000","500000000000.000","Port-to-Port","ZISHAN INC","","","Aberdeen(USABR)","Aberdeen(USABR)","Aberdeen(USABR)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5193,"Rehan Overseas Shipper","Ahmedabad - Shed 3","Zishan",NULL
5194,"Sea Import","","International","LCL","15","1500.000","0.000","1500.000","Door-to-Door","OCEAN EXPRESS NETWORK","","","Zhengzhou(CNCGO)","Zhengzhou(CNCGO)","Shenzhen(CNSZX)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5194,"Nitesh Shipping Agency","Mumbai","Nites More",NULL
5195,"Air Import","","International","Loose","0","1500.000","0.000","1500.000","Door-to-Door","","","","Paris(FRPAR)","Paris(FRPAR)","Charles-de-Gaulle Apt/Paris(FRCDG)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5195,"Nitesh Shipping Agency","Mumbai","Nites More",NULL
5310,"Sea Export","","International","LCL","25","100.000","33.000","33000.000","Port-to-Port","S. Zim Shipping line","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Sydney(AUSYD)","Sydney(AUSYD)","Sydney(AUSYD)",5310,"Suraj logistics pvt ltd","Mumbai","Surajk","AbhishekM"
5196,"Sea Import","","International","LCL","15","1500.000","0.000","1500.000","Door-to-Port","OCEAN EXPRESS NETWORK","","","Manzanillo(MXZLO)","Manzanillo(MXZLO)","Manzanillo(MXZLO)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5196,"PRAKASH SHIPPING SERVICES","Mumbai","Nites More",NULL
5197,"Sea Import","","International","LCL","15","1500.000","0.000","1500.000","Door-to-Port","OCEAN EXPRESS NETWORK","","","Manzanillo(MXZLO)","Manzanillo(MXZLO)","Manzanillo(MXZLO)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5197,"PRAKASH SHIPPING SERVICES","Mumbai","Nites More",NULL
5198,"Air Import","5","International","ULD","100","300000.000","0.000","300000.000","Port-to-Port","ZISHAN INC","","","100 Mile House (One Hundred Mile House)(CAHOS)","100 Mile House (One Hundred Mile House)(CAHOS)","100 Mile House (One Hundred Mile House)(CAHOS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5198,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5199,"Sea Export","","International","LCL","0","3500.000","0.000","3500.000","Port-to-Port","A N L ltd.","Abbeville","65","","Mundra(INMUN)","Mundra(INMUN)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5199,"4H GLOBAL LOGISTICS SOLUTIONS","Ahmedabad - Shed 3","Zishan",NULL
5199,"Sea Export","","International","LCL","0","2500.000","0.000","3500.000","Port-to-Port","A N L ltd.","","25","","Mundra(INMUN)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",5199,"4H GLOBAL LOGISTICS SOLUTIONS","Ahmedabad - Shed 3","Zishan",NULL
5200,"Sea Export","","International","LCL","0","3500.000","0.000","3500.000","Port-to-Port","A N L ltd.","Abbeville","65","","Mundra(INMUN)","Mundra(INMUN)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5200,"4H GLOBAL LOGISTICS SOLUTIONS","Ahmedabad - Shed 3","Zishan",NULL
5200,"Sea Export","","International","LCL","0","2500.000","0.000","3500.000","Port-to-Port","A N L ltd.","","25","","Mundra(INMUN)","Mundra(INMUN)","Shanghai(CNSHA)","Shanghai(CNSHA)","Shanghai(CNSHA)",5200,"4H GLOBAL LOGISTICS SOLUTIONS","Ahmedabad - Shed 3","Zishan",NULL
5201,"Sea Export","","International","FCL","0","150000.000","2831.685","100000000.000","Port-to-Port","Zcare E-SHIP GLOBAL","Aberdeen","5","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)","",5201,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5202,"Sea Export","","International","FCL","0","150000.000","2831.685","100000000.000","Port-to-Port","Zcare E-SHIP GLOBAL","Aberdeen","5","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)","",5202,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5203,"Air Export","","International","Loose","100","30000.000","76.800","209836.066","Port-to-Port","ZISHAN INC","Abu Dhabi","5","","Abu Road(INABU)","Abu Road(INABU)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5203,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5204,"Air Import","","International","Loose","0","280.000","0.000","280.000","Door-to-Door","","","","'Aqaba(JOAQB)","'Aqaba(JOAQB)","'Aqaba(JOAQB)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)",5204,"111/19 MOO 3 SOI THA-IT, RATTANATHIBET ROAD,","New Delhi","Sales SwiftAir",NULL
5205,"Air Import","","International","ULD","100","30000.000","76.800","209836.066","Port-to-Port","ZISHAN","Umm Qasr Port","5","","Umm Qasr Port(IQUQR)","UPS ZONE1(INUPS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5205,"Danish Shipper IN","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5205,"Air Import","","International","Loose","100","30000.000","76.800","209836.066","Port-to-Port","ZISHAN","Umm Qasr Port","5","","Umm Qasr Port(IQUQR)","UPS ZONE1(INUPS)","Visakhapatnam(INVTZ)","Nhava seva(INNHS)","Nhava seva(INNHS)",5205,"Danish Shipper IN","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5206,"Air Import","","International","ULD","100","30000.000","76.800","209836.066","Port-to-Port","ZISHAN","Umm Qasr Port","5","","Umm Qasr Port(IQUQR)","UPS ZONE1(INUPS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5206,"Danish Shipper IN","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5206,"Air Import","","International","Loose","100","30000.000","76.800","209836.066","Port-to-Port","ZISHAN","Umm Qasr Port","5","","Umm Qasr Port(IQUQR)","UPS ZONE1(INUPS)","Visakhapatnam(INVTZ)","Nhava seva(INNHS)","Nhava seva(INNHS)",5206,"Danish Shipper IN","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5207,"Sea Export","","International","FCL","100","30000.000","76.800","76800000000.000","Port-to-Port","Zcare E-SHIP GLOBAL","Umm Qasr Port","5","","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)",5207,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
5310,"Air Import","","International","Loose","0","80.000","0.000","80.000","Door-to-Door","Air India","","","Sydney(AUSYD)","Sydney(AUSYD)","Sydney(AUSYD)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5310,"Suraj logistics pvt ltd","Mumbai","Surajk","AbhishekM"
5208,"Sea Export","","International","FCL","100","30000.000","76.800","76800000000.000","Port-to-Port","Zcare E-SHIP GLOBAL","Umm Qasr Port","5","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)","Umm Qasr Port(IQUQR)",5208,"shipper Zishan US","Ahmedabad - Shed 3","Zishan","Sayyed imp"
